datetime,zone_id,station_no,serial_no,ta,rh,a_s,co2,pm2_5,pm10
2019-01-29,2_trim_2,1,416C1AD2,27.54,50.46,0.06,468.32,34.92,25.36
2019-01-29,2_trim_2,2,416C1AEC,24.92,59.13,0.09,556.16,35.91,26.38
2019-01-29,2_trim_2,4,416C1930,27.8,49.51,0.05,610.67,34.71,25.93
2019-01-29,3_chassis_1,2,416C1AD0,27.71,58.53,0.03,454.71,36.25,22.91
2019-01-29,3_chassis_1,4,416C1AC5,27.88,61.36,0.05,506.24,32.81,26.21
2019-01-29,3_chassis_1,5,416C1AE4,27.8,61.33,0.14,420.98,34.35,25.13
2019-01-29,4_chassis_2,1,416C1AE5,26.66,61.62,0.01,447.45,38.01,25.62
2019-01-29,5_engine,1,41245157,25.9,55.35,0.02,546.4,35.74,27.54
2019-01-29,6_final,2,416C1958,25.82,58.6,0.02,554.25,35.03,26.79
2019-01-29,7_inspect,2,416C1AE2,27.27,58.32,0.01,444.65,35.29,25.47
2019-01-30,2_trim_2,1,416C1AD2,26.04,53.38,0.08,561.75,35.94,24.82
2019-01-30,2_trim_2,2,416C1AEC,24.26,59.74,0.06,584.86,35.64,24.24
2019-01-30,2_trim_2,4,416C1930,26.05,51.7,0.05,680.84,34.8,25.61
2019-01-30,3_chassis_1,2,416C1AD0,25.73,57.27,0.05,545.47,35.34,26.45
2019-01-30,3_chassis_1,4,416C1AC5,25.61,61.62,0.07,670.13,34.98,25.58
2019-01-30,3_chassis_1,5,416C1AE4,25.27,59.26,0.12,515.19,36.0,26.92
2019-01-30,4_chassis_2,1,416C1AE5,24.93,59.98,0.01,563.05,35.45,25.86
2019-01-30,5_engine,1,41245157,25.18,55.02,0.03,573.58,35.94,26.24
2019-01-30,6_final,2,416C1958,24.88,58.93,0.02,580.52,34.55,25.53
2019-01-30,7_inspect,2,416C1AE2,25.27,57.55,0.08,549.04,38.83,24.71
2019-01-31,2_trim_2,1,416C1AD2,25.39,53.34,0.08,574.99,33.53,26.45
2019-01-31,2_trim_2,2,416C1AEC,24.26,59.32,0.05,576.36,35.49,26.06
2019-01-31,2_trim_2,4,416C1930,25.33,52.25,0.05,696.73,37.32,25.65
2019-01-31,3_chassis_1,2,416C1AD0,25.21,57.19,0.03,578.47,35.52,24.83
2019-01-31,3_chassis_1,4,416C1AC5,24.81,61.32,0.04,684.5,34.79,26.38
2019-01-31,3_chassis_1,5,416C1AE4,24.41,59.58,0.11,520.55,37.3,25.68
2019-01-31,4_chassis_2,1,416C1AE5,24.23,60.51,0.01,567.15,34.95,24.99
2019-01-31,5_engine,1,41245157,25.0,54.15,0.02,577.64,37.25,24.78
2019-01-31,6_final,2,416C1958,24.6,58.23,0.02,569.88,36.6,26.97
2019-01-31,7_inspect,2,416C1AE2,24.33,58.53,0.08,567.13,36.13,25.15
2019-02-01,2_trim_2,1,416C1AD2,25.0,52.47,0.07,584.93,35.14,25.04
2019-02-01,2_trim_2,2,416C1AEC,23.6,60.22,0.07,579.85,34.91,24.95
2019-02-01,2_trim_2,4,416C1930,24.9,51.79,0.03,702.33,35.45,25.9
2019-02-01,3_chassis_1,2,416C1AD0,24.19,56.76,0.04,600.91,36.29,25.54
2019-02-01,3_chassis_1,4,416C1AC5,24.23,61.5,0.05,707.09,35.8,25.67
2019-02-01,3_chassis_1,5,416C1AE4,23.92,60.01,0.1,540.49,35.13,26.37
2019-02-01,4_chassis_2,1,416C1AE5,24.05,59.78,0.01,568.47,35.78,23.9
2019-02-01,5_engine,1,41245157,24.29,54.93,0.02,584.49,37.07,24.82
2019-02-01,6_final,2,416C1958,23.7,59.33,0.01,559.15,37.01,25.62
2019-02-01,7_inspect,2,416C1AE2,23.75,58.22,0.07,571.82,34.21,25.68
2019-02-02,2_trim_2,1,416C1AD2,26.12,54.68,0.06,499.53,35.26,24.32
2019-02-02,2_trim_2,2,416C1AEC,24.82,61.34,0.04,487.61,34.87,24.46
2019-02-02,2_trim_2,4,416C1930,25.83,52.96,0.03,644.44,35.02,25.77
2019-02-02,3_chassis_1,2,416C1AD0,25.35,58.31,0.02,467.46,34.36,24.69
2019-02-02,3_chassis_1,4,416C1AC5,25.39,61.17,0.02,568.22,37.74,23.46
2019-02-02,3_chassis_1,5,416C1AE4,24.77,60.69,0.11,468.68,35.65,25.45
2019-02-02,4_chassis_2,1,416C1AE5,23.59,59.74,0.02,583.31,36.99,25.73
2019-02-02,5_engine,1,41245157,25.57,56.22,0.01,469.23,34.63,25.37
2019-02-02,6_final,2,416C1958,25.62,62.42,0.01,483.84,34.4,26.77
2019-02-02,7_inspect,2,416C1AE2,24.53,58.32,0.04,503.35,35.6,25.58
2019-02-03,1_trim_1,1,416C1939,25.43,72.14,0.08,563.48,39.05,28.29
2019-02-03,2_trim_2,1,416C1AD2,26.93,56.14,0.07,483.08,34.89,24.17
2019-02-03,2_trim_2,2,416C1AEC,25.86,61.04,0.05,453.38,35.67,25.68
2019-02-03,2_trim_2,4,416C1930,27.37,55.25,0.05,579.26,34.79,25.88
2019-02-03,3_chassis_1,2,416C1AD0,26.62,58.11,0.02,436.77,35.31,26.33
2019-02-03,3_chassis_1,4,416C1AC5,26.55,61.2,0.03,530.56,35.48,25.12
2019-02-03,3_chassis_1,5,416C1AE4,26.44,60.9,0.11,406.99,36.0,25.03
2019-02-03,4_chassis_2,1,416C1AE5,24.6,60.65,0.01,485.3,37.56,25.49
2019-02-03,5_engine,1,41245157,26.65,56.62,0.02,444.57,35.55,25.57
2019-02-03,6_final,2,416C1958,27.04,61.27,0.01,466.58,36.17,25.66
2019-02-03,7_inspect,2,416C1AE2,26.26,58.16,0.02,442.72,33.31,26.18
2019-02-04,2_trim_2,1,416C1AD2,25.36,52.43,0.08,589.63,36.25,25.48
2019-02-04,2_trim_2,2,416C1AEC,24.39,59.27,0.05,561.68,34.92,25.96
2019-02-04,2_trim_2,4,416C1930,25.3,51.89,0.05,683.43,35.44,26.19
2019-02-04,3_chassis_1,2,416C1AD0,24.61,57.34,0.05,544.99,35.23,23.21
2019-02-04,3_chassis_1,4,416C1AC5,24.96,61.73,0.08,716.61,35.66,24.62
2019-02-04,3_chassis_1,5,416C1AE4,24.19,59.2,0.1,509.72,33.73,25.63
2019-02-04,4_chassis_2,1,416C1AE5,25.62,61.06,0.01,460.56,37.0,25.48
2019-02-04,5_engine,1,41245157,24.97,55.59,0.03,561.59,34.63,25.74
2019-02-04,6_final,2,416C1958,24.85,58.8,0.02,562.81,33.64,24.43
2019-02-04,7_inspect,2,416C1AE2,24.39,57.13,0.07,554.41,36.51,26.84
2019-02-05,2_trim_2,1,416C1AD2,25.12,52.43,0.07,615.06,38.8,25.46
2019-02-05,2_trim_2,2,416C1AEC,24.05,59.6,0.06,587.26,36.55,26.69
2019-02-05,2_trim_2,4,416C1930,25.01,52.13,0.04,715.62,35.19,24.75
2019-02-05,3_chassis_1,2,416C1AD0,24.31,57.49,0.04,571.03,35.8,25.95
2019-02-05,3_chassis_1,4,416C1AC5,24.31,61.32,0.05,657.12,36.17,24.55
2019-02-05,3_chassis_1,5,416C1AE4,24.0,60.36,0.11,536.82,35.23,24.59
2019-02-05,4_chassis_2,1,416C1AE5,24.26,60.58,0.01,576.08,33.02,25.89
2019-02-05,5_engine,1,41245157,24.74,55.29,0.03,585.69,36.15,26.06
2019-02-05,6_final,2,416C1958,24.33,59.68,0.02,590.59,36.23,26.39
2019-02-05,7_inspect,2,416C1AE2,23.9,58.08,0.08,574.83,35.41,26.61
2019-02-06,2_trim_2,1,416C1AD2,25.02,53.55,0.07,605.91,37.6,26.49
2019-02-06,2_trim_2,2,416C1AEC,24.75,61.1,0.03,514.62,31.74,25.62
2019-02-06,2_trim_2,4,416C1930,24.92,52.9,0.04,712.56,37.52,24.72
2019-02-06,3_chassis_1,2,416C1AD0,24.25,58.3,0.06,592.05,33.9,26.3
2019-02-06,3_chassis_1,4,416C1AC5,24.37,61.15,0.04,695.96,33.7,24.7
2019-02-06,3_chassis_1,5,416C1AE4,23.94,60.7,0.1,507.71,35.18,25.95
2019-02-06,4_chassis_2,1,416C1AE5,24.06,60.12,0.01,598.49,37.26,27.6
2019-02-06,5_engine,1,41245157,25.6,56.15,0.01,518.91,37.7,24.69
2019-02-06,6_final,2,416C1958,25.46,62.12,0.01,531.73,38.61,26.46
2019-02-06,7_inspect,2,416C1AE2,23.98,58.31,0.07,577.55,34.83,24.64
2019-02-07,2_trim_2,1,416C1AD2,24.61,53.73,0.07,621.41,36.87,26.81
2019-02-07,2_trim_2,2,416C1AEC,24.0,59.87,0.07,586.84,35.98,25.39
2019-02-07,2_trim_2,4,416C1930,24.66,52.88,0.04,735.57,36.86,26.9
2019-02-07,3_chassis_1,2,416C1AD0,24.15,57.8,0.04,569.65,33.35,26.47
2019-02-07,3_chassis_1,4,416C1AC5,24.64,61.14,0.03,754.27,33.22,24.17
2019-02-07,3_chassis_1,5,416C1AE4,23.78,61.22,0.1,528.88,36.6,25.72
2019-02-07,4_chassis_2,1,416C1AE5,23.85,60.53,0.01,571.41,35.89,25.87
2019-02-07,5_engine,1,41245157,24.28,55.92,0.04,611.31,35.58,25.8
2019-02-07,6_final,2,416C1958,23.71,59.63,0.02,633.9,35.51,26.2
2019-02-07,7_inspect,2,416C1AE2,23.79,58.34,0.06,567.42,34.68,25.61
2019-02-08,2_trim_2,1,416C1AD2,24.84,53.0,0.06,607.8,36.72,25.88
2019-02-08,2_trim_2,2,416C1AEC,23.69,59.5,0.07,577.99,35.2,24.14
2019-02-08,2_trim_2,4,416C1930,24.69,52.43,0.04,716.83,34.59,25.73
2019-02-08,3_chassis_1,2,416C1AD0,24.07,57.87,0.03,566.37,35.11,25.53
2019-02-08,3_chassis_1,4,416C1AC5,24.55,61.48,0.06,752.17,34.39,24.6
2019-02-08,3_chassis_1,5,416C1AE4,23.64,60.73,0.1,532.07,35.4,25.98
2019-02-08,4_chassis_2,1,416C1AE5,23.82,60.22,0.01,568.05,36.34,25.52
2019-02-08,5_engine,1,41245157,24.51,55.79,0.02,569.51,36.62,25.64
2019-02-08,6_final,2,416C1958,23.94,60.47,0.02,588.32,35.24,26.52
2019-02-08,7_inspect,2,416C1AE2,23.62,58.63,0.06,570.6,34.33,25.5
2019-02-09,2_trim_2,1,416C1AD2,26.3,53.82,0.06,512.67,35.79,25.4
2019-02-09,2_trim_2,2,416C1AEC,23.66,59.86,0.06,564.19,32.76,26.44
2019-02-09,2_trim_2,4,416C1930,26.6,53.46,0.05,611.65,35.98,27.75
2019-02-09,3_chassis_1,2,416C1AD0,25.87,57.55,0.02,455.32,34.06,26.42
2019-02-09,3_chassis_1,4,416C1AC5,26.07,61.5,0.03,581.37,36.01,25.48
2019-02-09,3_chassis_1,5,416C1AE4,25.48,60.7,0.11,420.06,36.61,27.35
2019-02-09,4_chassis_2,1,416C1AE5,23.7,60.49,0.01,565.3,34.27,24.8
2019-02-09,5_engine,1,41245157,24.46,55.67,0.02,574.67,36.06,26.19
2019-02-09,6_final,2,416C1958,23.79,60.77,0.01,591.49,36.11,25.73
2019-02-09,7_inspect,2,416C1AE2,25.52,57.43,0.01,465.75,36.24,25.72
2019-02-10,1_trim_1,1,416C1939,24.97,44.28,0.05,538.25,37.0,24.63
2019-02-10,2_trim_2,1,416C1AD2,26.89,48.26,0.06,489.38,34.76,25.65
2019-02-10,2_trim_2,2,416C1AEC,25.62,58.41,0.05,452.33,35.8,25.17
2019-02-10,2_trim_2,4,416C1930,27.23,48.34,0.06,583.7,36.21,25.03
2019-02-10,3_chassis_1,2,416C1AD0,26.34,53.92,0.02,425.83,35.71,25.97
2019-02-10,3_chassis_1,4,416C1AC5,26.55,62.0,0.03,550.97,34.96,25.39
2019-02-10,3_chassis_1,5,416C1AE4,26.16,56.93,0.11,394.85,36.72,26.09
2019-02-10,4_chassis_2,1,416C1AE5,25.13,59.47,0.01,460.09,35.18,25.24
2019-02-10,5_engine,1,41245157,26.26,52.16,0.01,442.39,34.83,26.15
2019-02-10,6_final,2,416C1958,26.1,55.12,0.01,481.54,33.65,26.21
2019-02-10,7_inspect,2,416C1AE2,26.11,53.35,0.01,437.57,36.73,24.21
2019-02-11,1_trim_1,1,416C1939,25.64,55.4,0.05,556.39,35.23,24.69
2019-02-11,2_trim_2,1,416C1AD2,25.29,47.8,0.07,559.25,35.05,22.88
2019-02-11,2_trim_2,2,416C1AEC,24.33,56.73,0.05,550.73,38.42,26.1
2019-02-11,2_trim_2,4,416C1930,25.07,48.0,0.04,684.98,37.13,25.52
2019-02-11,3_chassis_1,2,416C1AD0,24.28,54.32,0.05,539.65,36.12,24.34
2019-02-11,3_chassis_1,4,416C1AC5,24.9,61.79,0.07,639.72,35.64,25.43
2019-02-11,3_chassis_1,5,416C1AE4,24.06,57.07,0.1,493.47,36.43,25.12
2019-02-11,4_chassis_2,1,416C1AE5,25.58,56.81,0.01,445.78,34.91,26.38
2019-02-11,5_engine,1,41245157,24.77,51.81,0.02,542.2,35.15,24.85
2019-02-11,6_final,2,416C1958,24.29,54.91,0.02,578.25,37.3,25.9
2019-02-11,7_inspect,2,416C1AE2,23.87,54.71,0.04,546.91,36.71,24.91
2019-02-12,1_trim_1,1,416C1939,27.34,42.51,0.03,605.1,33.38,27.45
2019-02-12,2_trim_2,1,416C1AD2,25.01,38.21,0.07,552.28,36.81,23.38
2019-02-12,2_trim_2,2,416C1AEC,23.99,52.48,0.05,557.57,37.82,22.85
2019-02-12,2_trim_2,4,416C1930,24.87,38.88,0.04,681.77,35.51,25.53
2019-02-12,3_chassis_1,2,416C1AD0,24.07,45.03,0.06,549.26,35.94,26.78
2019-02-12,3_chassis_1,4,416C1AC5,24.76,62.48,0.06,716.06,36.34,25.09
2019-02-12,3_chassis_1,5,416C1AE4,23.95,48.43,0.1,507.97,36.57,27.04
2019-02-12,4_chassis_2,1,416C1AE5,24.15,57.58,0.01,566.42,37.24,25.38
2019-02-12,5_engine,1,41245157,24.59,41.48,0.02,554.45,36.11,26.97
2019-02-12,6_final,2,416C1958,24.04,46.23,0.02,566.59,35.0,25.83
2019-02-12,7_inspect,2,416C1AE2,23.45,44.28,0.03,535.47,34.85,25.43
2019-02-13,1_trim_1,1,416C1939,25.84,49.45,0.06,554.47,34.92,25.15
2019-02-13,2_trim_2,1,416C1AD2,25.01,43.12,0.07,565.92,35.31,25.32
2019-02-13,2_trim_2,2,416C1AEC,23.92,55.24,0.06,542.38,34.36,24.23
2019-02-13,2_trim_2,4,416C1930,24.86,43.22,0.04,705.47,37.0,25.49
2019-02-13,3_chassis_1,2,416C1AD0,24.12,49.39,0.04,554.34,34.76,24.96
2019-02-13,3_chassis_1,4,416C1AC5,24.75,62.26,0.07,665.47,34.43,26.67
2019-02-13,3_chassis_1,5,416C1AE4,23.82,52.89,0.1,500.82,37.19,26.56
2019-02-13,4_chassis_2,1,416C1AE5,24.07,50.93,0.01,572.11,34.93,24.09
2019-02-13,5_engine,1,41245157,24.43,47.13,0.03,553.42,35.66,25.7
2019-02-13,6_final,2,416C1958,23.92,51.64,0.02,541.7,35.59,24.61
2019-02-13,7_inspect,2,416C1AE2,23.28,50.0,0.03,554.59,34.5,25.06
2019-02-14,1_trim_1,1,416C1939,25.49,45.96,0.05,566.2,33.78,25.8
2019-02-14,2_trim_2,1,416C1AD2,24.82,45.44,0.06,571.72,35.62,25.25
2019-02-14,2_trim_2,2,416C1AEC,23.77,56.48,0.07,545.0,35.65,24.28
2019-02-14,2_trim_2,4,416C1930,24.59,46.0,0.03,718.51,35.72,25.99
2019-02-14,3_chassis_1,2,416C1AD0,23.82,51.95,0.03,558.64,33.43,24.87
2019-02-14,3_chassis_1,4,416C1AC5,24.41,62.0,0.06,622.44,35.81,24.5
2019-02-14,3_chassis_1,5,416C1AE4,23.46,55.16,0.1,518.75,36.89,24.74
2019-02-14,4_chassis_2,1,416C1AE5,23.69,55.23,0.01,582.29,36.41,26.09
2019-02-14,5_engine,1,41245157,24.18,49.86,0.02,566.21,34.98,26.27
2019-02-14,6_final,2,416C1958,23.46,53.42,0.01,525.33,36.56,26.1
2019-02-14,7_inspect,2,416C1AE2,22.97,53.23,0.04,575.52,34.06,25.49
2019-02-15,1_trim_1,1,416C1939,25.92,49.36,0.06,582.8,35.09,26.44
2019-02-15,2_trim_2,1,416C1AD2,24.76,47.13,0.07,569.68,35.36,25.91
2019-02-15,2_trim_2,2,416C1AEC,23.63,57.46,0.08,562.42,34.44,26.55
2019-02-15,2_trim_2,4,416C1930,24.59,47.38,0.03,714.6,34.84,24.94
2019-02-15,3_chassis_1,2,416C1AD0,23.71,53.28,0.04,553.72,35.58,25.65
2019-02-15,3_chassis_1,4,416C1AC5,24.31,62.0,0.07,652.48,35.34,26.04
2019-02-15,3_chassis_1,5,416C1AE4,23.49,56.55,0.1,542.71,36.14,25.62
2019-02-15,4_chassis_2,1,416C1AE5,23.66,57.01,0.02,587.16,33.99,26.63
2019-02-15,5_engine,1,41245157,24.06,51.34,0.02,572.46,36.15,25.88
2019-02-15,6_final,2,416C1958,23.48,55.34,0.02,539.97,35.47,25.47
2019-02-15,7_inspect,2,416C1AE2,22.95,54.39,0.03,563.34,35.77,25.76
2019-02-16,1_trim_1,1,416C1939,25.87,53.16,0.06,564.81,34.39,25.31
2019-02-16,2_trim_2,1,416C1AD2,26.08,48.58,0.06,489.97,34.38,26.32
2019-02-16,2_trim_2,2,416C1AEC,25.0,57.35,0.05,473.35,35.82,25.53
2019-02-16,2_trim_2,4,416C1930,26.39,48.52,0.04,625.41,34.0,25.45
2019-02-16,3_chassis_1,2,416C1AD0,25.48,52.96,0.02,455.64,35.28,26.08
2019-02-16,3_chassis_1,4,416C1AC5,25.98,62.0,0.03,537.1,36.0,25.3
2019-02-16,3_chassis_1,5,416C1AE4,25.13,56.56,0.1,433.65,35.2,25.62
2019-02-16,4_chassis_2,1,416C1AE5,24.95,56.89,0.01,506.52,33.2,26.21
2019-02-16,5_engine,1,41245157,25.72,50.19,0.02,453.01,33.79,26.08
2019-02-16,6_final,2,416C1958,25.53,54.24,0.01,453.34,35.39,24.26
2019-02-16,7_inspect,2,416C1AE2,24.76,53.44,0.01,465.25,37.97,24.35
2019-02-17,1_trim_1,1,416C1939,26.3,56.98,0.06,555.97,33.23,25.99
2019-02-17,2_trim_2,1,416C1AD2,26.66,51.78,0.07,474.41,36.73,26.68
2019-02-17,2_trim_2,2,416C1AEC,25.75,58.35,0.05,454.6,34.94,23.63
2019-02-17,2_trim_2,4,416C1930,27.16,50.77,0.05,605.35,36.13,26.49
2019-02-17,3_chassis_1,2,416C1AD0,26.4,54.56,0.03,436.13,33.5,25.26
2019-02-17,3_chassis_1,4,416C1AC5,26.87,62.0,0.04,516.8,33.39,24.85
2019-02-17,3_chassis_1,5,416C1AE4,26.08,58.23,0.11,413.83,36.72,25.92
2019-02-17,4_chassis_2,1,416C1AE5,25.78,58.58,0.01,492.05,35.36,24.99
2019-02-17,5_engine,1,41245157,26.59,51.95,0.02,439.47,35.22,24.74
2019-02-17,6_final,2,416C1958,26.59,56.08,0.01,440.97,36.94,25.27
2019-02-17,7_inspect,2,416C1AE2,25.58,55.56,0.01,446.87,36.62,26.7
2019-02-18,1_trim_1,1,416C1939,26.88,60.65,0.06,576.66,37.28,26.45
2019-02-18,2_trim_2,1,416C1AD2,25.26,50.79,0.08,567.08,36.32,25.52
2019-02-18,2_trim_2,2,416C1AEC,24.32,58.45,0.08,548.33,36.72,25.94
2019-02-18,2_trim_2,4,416C1930,25.13,50.48,0.05,709.02,36.25,25.57
2019-02-18,3_chassis_1,2,416C1AD0,24.46,55.89,0.05,557.36,35.6,25.74
2019-02-18,3_chassis_1,4,416C1AC5,25.08,62.0,0.07,692.03,35.21,26.12
2019-02-18,3_chassis_1,5,416C1AE4,24.03,58.31,0.1,533.86,35.01,24.83
2019-02-18,4_chassis_2,1,416C1AE5,24.34,59.36,0.01,613.32,35.27,25.56
2019-02-18,5_engine,1,41245157,24.97,53.4,0.02,556.23,34.86,25.82
2019-02-18,6_final,2,416C1958,24.63,57.04,0.02,548.93,33.94,26.29
2019-02-18,7_inspect,2,416C1AE2,23.74,57.34,0.04,557.36,37.35,25.9
2019-02-19,1_trim_1,1,416C1939,26.53,62.28,0.06,568.67,36.7,25.06
2019-02-19,2_trim_2,1,416C1AD2,25.1,51.48,0.07,594.95,38.54,25.82
2019-02-19,2_trim_2,2,416C1AEC,23.87,59.24,0.08,588.52,35.95,26.35
2019-02-19,2_trim_2,4,416C1930,24.92,51.46,0.05,739.63,36.54,25.41
2019-02-19,3_chassis_1,2,416C1AD0,24.12,56.81,0.05,582.78,34.52,25.13
2019-02-19,3_chassis_1,4,416C1AC5,24.23,61.38,0.05,639.36,35.67,23.67
2019-02-19,3_chassis_1,5,416C1AE4,23.8,60.03,0.1,538.7,36.97,26.78
2019-02-19,4_chassis_2,1,416C1AE5,24.03,59.28,0.01,631.12,33.17,25.86
2019-02-19,5_engine,1,41245157,24.71,54.24,0.02,597.69,36.63,25.81
2019-02-19,6_final,2,416C1958,24.23,58.42,0.02,555.09,34.62,25.74
2019-02-19,7_inspect,2,416C1AE2,23.49,58.17,0.03,573.02,34.2,24.66
2019-02-20,1_trim_1,1,416C1939,24.71,67.69,0.05,570.55,35.13,26.3
2019-02-20,2_trim_2,1,416C1AD2,24.89,52.16,0.06,605.08,35.01,24.6
2019-02-20,2_trim_2,2,416C1AEC,23.41,60.92,0.09,598.23,33.67,26.48
2019-02-20,2_trim_2,4,416C1930,24.72,51.4,0.02,743.82,35.63,23.69
2019-02-20,3_chassis_1,2,416C1AD0,23.9,56.21,0.02,621.66,36.53,24.53
2019-02-20,3_chassis_1,4,416C1AC5,23.78,61.1,0.05,729.07,35.59,25.72
2019-02-20,3_chassis_1,5,416C1AE4,23.47,60.44,0.1,553.26,36.49,25.24
2019-02-20,4_chassis_2,1,416C1AE5,23.52,59.91,0.02,644.29,38.0,25.05
2019-02-20,5_engine,1,41245157,24.29,55.16,0.02,645.16,35.83,24.68
2019-02-20,6_final,2,416C1958,23.44,60.43,0.01,544.6,34.97,25.81
2019-02-20,7_inspect,2,416C1AE2,22.74,60.19,0.05,574.84,34.93,23.76
2019-02-21,1_trim_1,1,416C1939,25.55,63.9,0.05,585.94,35.8,25.02
2019-02-21,2_trim_2,1,416C1AD2,24.77,52.42,0.06,612.91,34.5,27.43
2019-02-21,2_trim_2,2,416C1AEC,23.32,61.16,0.09,599.17,32.34,24.91
2019-02-21,2_trim_2,4,416C1930,24.51,52.48,0.02,748.06,36.16,24.7
2019-02-21,3_chassis_1,2,416C1AD0,23.68,57.8,0.02,620.43,34.43,25.95
2019-02-21,3_chassis_1,4,416C1AC5,23.44,61.01,0.05,654.61,36.04,24.71
2019-02-21,3_chassis_1,5,416C1AE4,23.48,59.98,0.1,557.68,34.14,24.94
2019-02-21,4_chassis_2,1,416C1AE5,23.38,60.14,0.02,663.29,35.8,25.76
2019-02-21,5_engine,1,41245157,24.23,55.65,0.02,651.19,34.71,26.12
2019-02-21,6_final,2,416C1958,23.26,60.68,0.01,557.76,36.92,24.63
2019-02-21,7_inspect,2,416C1AE2,22.61,60.51,0.03,590.8,33.6,24.67
2019-02-22,1_trim_1,1,416C1939,24.43,63.41,0.05,583.28,36.25,26.11
2019-02-22,2_trim_2,1,416C1AD2,24.81,52.83,0.05,596.14,35.62,25.39
2019-02-22,2_trim_2,2,416C1AEC,23.31,60.86,0.08,579.28,35.43,25.85
2019-02-22,2_trim_2,4,416C1930,24.64,53.52,0.05,724.16,37.67,24.65
2019-02-22,3_chassis_1,2,416C1AD0,23.43,57.84,0.02,593.74,37.39,25.4
2019-02-22,3_chassis_1,4,416C1AC5,23.38,61.0,0.05,649.09,34.3,25.38
2019-02-22,3_chassis_1,5,416C1AE4,23.34,59.94,0.09,568.7,36.95,26.09
2019-02-22,4_chassis_2,1,416C1AE5,23.29,60.05,0.02,651.41,37.43,24.79
2019-02-22,5_engine,1,41245157,24.2,55.0,0.02,647.44,36.59,26.39
2019-02-22,6_final,2,416C1958,23.14,60.35,0.02,539.05,36.13,25.64
2019-02-22,7_inspect,2,416C1AE2,22.54,60.03,0.04,581.05,36.46,26.16
2019-02-23,2_trim_2,1,416C1AD2,25.43,52.74,0.06,500.09,36.46,25.74
2019-02-23,2_trim_2,2,416C1AEC,24.09,60.38,0.04,467.26,34.71,26.34
2019-02-23,2_trim_2,4,416C1930,25.57,52.87,0.02,622.59,34.35,26.82
2019-02-23,3_chassis_1,2,416C1AD0,24.15,57.94,0.01,463.16,37.46,25.65
2019-02-23,3_chassis_1,4,416C1AC5,24.42,61.25,0.01,534.96,34.89,24.76
2019-02-23,3_chassis_1,5,416C1AE4,24.0,60.44,0.09,449.21,37.1,27.28
2019-02-23,4_chassis_2,1,416C1AE5,23.91,60.14,0.01,530.35,35.07,24.67
2019-02-23,5_engine,1,41245157,24.66,54.98,0.01,462.98,34.53,27.36
2019-02-23,6_final,2,416C1958,24.51,59.69,0.01,451.22,34.75,24.96
2019-02-23,7_inspect,2,416C1AE2,23.72,58.88,0.01,464.36,35.11,25.0
2019-02-24,2_trim_2,1,416C1AD2,26.0,48.66,0.06,476.81,34.99,25.51
2019-02-24,2_trim_2,2,416C1AEC,24.78,58.21,0.05,441.14,36.26,24.16
2019-02-24,2_trim_2,4,416C1930,26.23,49.08,0.03,594.4,36.2,25.32
2019-02-24,3_chassis_1,2,416C1AD0,25.03,54.94,0.01,438.55,36.65,25.91
2019-02-24,3_chassis_1,4,416C1AC5,25.21,61.8,0.02,507.94,35.53,25.07
2019-02-24,3_chassis_1,5,416C1AE4,24.88,57.26,0.1,422.61,34.36,24.91
2019-02-24,4_chassis_2,1,416C1AE5,24.63,58.1,0.01,500.73,34.62,25.78
2019-02-24,5_engine,1,41245157,25.45,52.15,0.01,443.01,37.61,25.39
2019-02-24,6_final,2,416C1958,25.35,53.95,0.01,430.17,36.41,25.18
2019-02-24,7_inspect,2,416C1AE2,24.46,55.69,0.01,438.45,36.94,26.45
2019-02-25,2_trim_2,1,416C1AD2,25.09,47.63,0.06,569.76,34.81,23.64
2019-02-25,2_trim_2,2,416C1AEC,23.85,57.35,0.07,525.95,36.09,27.2
2019-02-25,2_trim_2,4,416C1930,24.98,48.7,0.06,700.16,35.59,25.36
2019-02-25,3_chassis_1,2,416C1AD0,23.91,53.35,0.04,564.56,34.98,25.48
2019-02-25,3_chassis_1,4,416C1AC5,24.46,61.99,0.07,652.75,35.93,25.65
2019-02-25,3_chassis_1,5,416C1AE4,23.71,56.3,0.1,531.89,35.23,26.53
2019-02-25,4_chassis_2,1,416C1AE5,23.74,57.14,0.02,629.96,36.91,25.77
2019-02-25,5_engine,1,41245157,24.37,50.74,0.02,574.25,37.94,24.52
2019-02-25,6_final,2,416C1958,23.71,54.21,0.02,529.21,35.97,25.99
2019-02-25,7_inspect,2,416C1AE2,23.05,54.71,0.03,553.31,34.9,26.29
2019-02-26,2_trim_2,1,416C1AD2,24.61,49.1,0.06,595.75,35.71,26.27
2019-02-26,2_trim_2,2,416C1AEC,23.53,58.2,0.07,575.88,34.45,24.4
2019-02-26,2_trim_2,4,416C1930,24.62,49.12,0.05,723.8,35.56,25.03
2019-02-26,3_chassis_1,2,416C1AD0,23.71,54.54,0.04,577.51,35.65,26.51
2019-02-26,3_chassis_1,4,416C1AC5,24.25,61.97,0.06,611.68,34.15,25.89
2019-02-26,3_chassis_1,5,416C1AE4,23.51,57.53,0.09,581.85,35.35,25.97
2019-02-26,4_chassis_2,1,416C1AE5,23.55,58.11,0.02,653.09,37.26,26.26
2019-02-26,5_engine,1,41245157,24.26,51.94,0.02,608.33,36.44,26.55
2019-02-26,6_final,2,416C1958,23.6,55.99,0.02,557.84,35.81,24.54
